-7.151474376246513831e-01,5.769550365190545538e-02,-1.403650211504685608e+00,-1.721618538534302134e+00,6.836609300959883839e-02,-3.049686125339933773e-01,-4.192599490924447947e-01,-2.082296446697286640e+00,3.364383569575480237e+00,-1.840639203183784156e+00,-2.486682124513425407e+00,3.076375579173026509e+00,-6.141324808880521680e+00,4.173202602635444514e+00,2.174166461955791441e+00
-1.786878559807244971e+00,-1.229065405828462909e+00,1.909465473673581437e+00,-3.269991130645241828e+00,1.127627377424260446e+00,-4.004028829812590118e+00,4.501195595991949738e-01,-8.230114117682354458e-01,2.663622292738584640e+00,-1.218138130934881769e+00,1.583737873336454438e+00,2.398922793821650856e+00,8.357280947981945429e-01,1.200886097844364730e+00,5.350251912888947636e+00
1.475748419120649357e+00,1.980674151831671725e-01,-5.327502579984311204e-02,-9.827271770824898001e-01,-1.111094152776708865e+00,5.722438061043686464e-01,-1.693341328311692359e-02,-2.133252806708725746e+00,9.110935496206555850e-01,-1.643224664248869038e-01,-6.198754900150201808e-01,2.785015580786518896e+00,-5.090117701804012462e+00,1.005878787400642072e+00,-6.029471817222835650e-01
3.188560212714218522e+00,7.464035653704146345e-01,4.681830263583477425e-01,-3.289829808016570212e+00,8.075346682995072634e-01,-1.202518238416138974e-01,3.652001042806697573e+00,-4.068486749291941429e+00,-7.110327470456840881e-01,-1.710537345959419087e+00,-1.722471370930326762e+00,-1.527711358669679775e+00,-3.604818023244287239e+00,-9.236583971679739324e-01,2.859750246026782960e+00
-2.508892337931064809e+00,-1.336643255856313717e+00,-9.618724169219223796e-01,-2.145305633574707382e+00,1.002347917737857808e+00,-3.036336887719072397e+00,-2.127718260755075086e+00,-5.087943451039599330e-01,5.713236807488052404e-01,2.307168096955162895e+00,-8.367819498160964375e-01,-3.601063959287920113e-02,8.149318165751469056e-01,1.456166201062084387e+00,8.089601966953032797e-01
-1.541300450374424758e+00,-3.333619968609454198e-01,-1.751618581269957842e+00,2.889398635095473455e+00,-1.249604508859688545e+00,-1.544273850070656096e+00,-3.478974180710312059e+00,1.606272925340301638e+00,1.842876812513902118e+00,3.146848649400155296e+00,6.788205927945780704e-01,1.185029607693236509e+00,-1.593304652514603958e+00,4.701605849264431924e+00,-3.581933340867156090e+00
-7.483249297247931420e-01,-1.977157522712014392e+00,-5.159485465323198072e-01,1.565899307478187119e-01,8.125440314474814407e-01,-1.799872392834743540e+00,-2.877217280212789052e-02,3.559501416852777211e-01,2.435651170222107864e-01,2.211164946612063975e+00,-5.588454158144831041e-01,-4.421071043160569869e-01,2.906115667562678695e-01,4.065359809575309846e+00,-4.775646192539442225e-01
-5.978225483952706032e-01,2.117928693394721673e-01,-1.890831049873340719e+00,8.411079501572882311e-01,-4.623558080324006170e-01,1.254887684493739108e+00,-1.814754374412023585e+00,6.140964736422191983e-01,-4.932868383468411722e-01,1.330130068987004588e+00,2.970121319998469955e-01,2.699591418724726077e-01,2.457183587107324152e-01,-4.366124142881298020e-01,-2.062535337088412302e+00
-1.971427482695560007e+00,2.618429433606423551e+00,2.518975802749519488e+00,7.471901459665588607e-01,-7.581856616377271596e-01,-4.690760561726311728e+00,2.305787703848333203e-01,-6.361154204932981671e-01,2.057210685764567781e-01,-9.519617251044623085e-01,-1.525375523152930235e+00,-1.539366198037745992e-01,-6.718038039010875151e-01,1.604322634678950976e+00,-1.936730945337283849e+00
-4.712978674157675130e-02,-4.936008096077859619e-01,-7.399752990625793059e-01,-3.485399368696035172e+00,9.790280384657603641e-01,-1.410207062584059257e+00,-4.130021517519899543e-02,-2.314467985808135175e+00,-4.937327193579417184e-01,9.399484345493550608e-01,-4.744543887763151280e-01,-5.149878494035184939e-01,-2.723329535969571391e-01,-1.286884772565662916e+00,2.021015824543377803e+00
2.154789333871655721e+00,-1.025168412310677457e-01,2.347291216574693529e+00,-4.596536745388308809e+00,3.574109197282484551e+00,-8.708147088260498325e-01,6.280807670013774491e+00,-2.315539325904900636e+00,-2.347121115789301271e+00,-2.213042288692895099e+00,-1.437252891052395842e+00,-2.359976371319597810e+00,1.530640104504919607e+00,-2.065369074631353996e+00,4.424217659073899078e+00
-8.227061108284916546e-01,1.097716895806478687e+00,6.523610787996385607e-01,1.838474327120582119e+00,-1.517961642474557227e+00,-1.827763457197525865e+00,9.704687852219313626e-01,-4.172555367663763892e-01,-3.751387943391415458e-02,-1.602273503533193644e+00,1.508566540171571546e+00,-3.640764709910990771e-01,1.536082670036688524e+00,1.104810433653674817e+00,-6.404482385746680662e-02
-2.344274502538576499e+00,-2.199819666573681332e-01,3.841102916302674419e-02,4.681601723280871319e+00,-2.745821220794107731e+00,1.217029762643863089e+00,2.061076966823427004e+00,8.877731147032075221e-01,-2.107711052024572318e+00,-3.103189636024089815e+00,1.494068111718036773e+00,1.028145382716272316e+00,4.676584414705910575e+00,2.241166954691649060e+00,-2.385758393124667531e+00
-1.889545501281353346e-02,1.224214673612610271e-01,7.060793812190628849e-01,9.177951427788244576e-01,-7.923983070033600029e-01,6.968688979128080385e-01,2.868317892410792602e+00,-1.036593860172146941e+00,-3.794308536090232664e+00,-8.036379990919828575e-01,-6.421608485768990349e-01,-3.206240754717996633e-01,2.240051173751418379e+00,-3.855960022143325450e-01,-2.849047791060959511e+00
3.799403770990655849e-01,-5.430093586955822005e-01,-3.579453626381846831e+00,2.944694744595081071e-01,6.186336536388332696e-01,3.115892395851199481e+00,-2.469454358459606258e+00,1.599782250368711578e+00,1.805047007768442624e+00,1.397334312785435406e+00,1.689730181531756470e+00,1.083410443964258452e+00,-9.820039919919689719e-01,9.168131875500573624e-02,5.503167366532556448e-01
-1.971490607709735388e+00,-1.088578721534834592e+00,-1.413062481584709928e+00,1.150981188417885270e-01,3.884547665351181789e-01,9.409781430892010246e-01,-1.030555196254284489e+00,1.129053867756254936e+00,-3.116663764919989532e+00,2.842676376712885755e+00,2.750514687639812328e-01,1.255388713485364294e+00,3.469597047742359663e+00,-6.775604624051012603e-01,-4.115744826367264686e+00
1.597167768467766980e+00,-2.094073346818674519e+00,-5.823373330558431205e-01,-4.494035723159824691e+00,3.363930741777349631e+00,3.828352312123202594e+00,1.371298981578551901e+00,-1.845229327422743815e-01,1.251383992018373359e+00,-2.409315761212762474e+00,-1.661513958234616561e+00,-1.090303350285583672e+00,-2.079724498449560255e-02,-3.543942748643528873e+00,7.462487058368531656e+00
1.299328924779818095e+00,-5.843494978348140467e-01,3.606687589636221603e-01,-3.629437873463871700e+00,1.420521921438916646e+00,-9.323108460207338855e-01,-2.564497814990463267e-02,-1.865407474709232627e+00,1.915188338739524321e+00,-1.180665806424051167e+00,-1.202591332676324676e+00,-2.987799474592946147e+00,-1.141679230296071879e+00,-2.401555277364448848e+00,6.426669175892675945e+00
3.136584238170516681e-01,2.911507413155932644e-01,1.458917634880693592e+00,4.109522077908433602e+00,-1.939800059727151416e+00,1.651758468773230293e+00,4.345895224118338507e-01,1.593311517493714913e+00,-1.935868951262001092e+00,-2.968740777708538392e-01,-8.016777883778029024e-01,-5.896667268412174590e-01,9.882246944630452834e-01,2.809104725477945541e-01,-4.547448713307033152e+00
-6.635705911619631525e-01,-1.615154804698683666e+00,-2.340360041603087637e+00,-1.293614838393223332e+00,1.304262404441246748e+00,1.709595923562565289e+00,9.075399024139279014e-01,-5.803970698405114259e-01,-1.851387621403378203e+00,3.997435785960194443e-01,-1.083413557114663917e+00,-1.008319105922528713e+00,2.035116098381786198e+00,1.132777359973369258e-01,6.689854494218437919e-01
9.698215363775153364e-02,-1.894430197561183249e+00,7.394944744976759132e-01,-1.596224825638579592e+00,1.997707273468969369e+00,1.413437494496083413e-01,1.757169583255374645e-02,1.073298666867605666e+00,1.565531310023765776e+00,-3.099281133017552925e-01,-1.019208528960343640e+00,-1.234324415640875028e+00,7.085830383815874267e-01,-9.749979681796527853e-02,3.949761439457490475e+00
-1.069849235432492218e+00,-3.919190049531779074e+00,-3.166048751933367100e+00,3.232031891979167959e+00,-5.785211616729306616e-01,6.083631674496744246e+00,2.058062936148038480e-01,2.362642116106533408e+00,-1.291777328046780582e+00,-1.915139944180862530e+00,2.521201623003265224e-01,-2.337456432663548966e+00,5.969116164501166999e+00,1.808937242694311776e-01,2.081592504602038041e+00
2.285281131524885545e+00,-1.379573883118872857e+00,-1.533864191331800964e+00,-3.296699685803343272e+00,1.998734921305753920e+00,2.624295946037622951e+00,4.218060725239846320e+00,-2.241059621836935634e+00,-6.213161405211151678e-01,-1.717651090346024256e+00,6.857730009292934970e-01,1.181448897851546054e+00,-8.777320898609638489e-01,2.210076851231590478e-01,3.982405442647947602e+00
1.850445290157080036e-01,-1.456245835399485378e+00,-3.799492042703744410e+00,1.107673044849490251e+00,2.406514661149333767e-01,5.134429251393935800e+00,4.174694638531309399e-01,7.112742298508591965e-01,1.152130382700995659e+00,-2.497470154272392051e+00,1.397010706220938037e-01,-1.394748610109547426e-01,3.002831748958531555e-01,1.158710927616090292e+00,3.051580884590455067e+00
3.080127243813080007e-02,5.360310343097756558e+00,-3.627858314435409293e-01,7.910363271168331378e-01,1.718457179837282522e+00,-6.287539787263063396e-01,4.877094783429525293e+00,-7.366269957833904147e-01,-1.887897302908214225e+00,-3.312254079067242785e+00,-1.945327584756932682e+00,-1.339184417806665861e+00,-9.520267112518946417e-01,1.341415125655160079e+00,-2.462620048752496960e+00
3.124346335419539322e+00,-6.651815843242865345e-01,-2.978158428775677713e+00,-1.066084587986241949e+00,-4.055618809460952434e-01,5.042834416545709963e+00,-8.292528926662332545e-01,-1.232970422382828612e+00,9.094844450587505902e-01,1.945354690580258783e-01,3.737684310176137004e-01,1.540288498542060402e+00,-4.516825149701874764e+00,-1.440543195679454103e+00,9.607508027784450455e-01
-1.962495976567794953e+00,-4.267223105187567533e-03,-8.173796319517181441e-01,-3.327450883899058187e+00,8.308359218199097285e-01,-3.760230786407915193e+00,1.122682145114540342e+00,-3.169253350003890191e+00,-2.363644958957248132e+00,1.587012501995953562e+00,-6.309330837708084783e-01,5.589854020616789043e-01,1.025208988764087392e+00,1.020322065844037063e+00,-7.700653030856609016e-01
-1.403798562644830605e+00,9.110796688470526039e-01,1.941325827985247443e-01,-2.810011700860066131e-01,-6.167205332258441919e-01,-1.432944128970139230e+00,-1.434484677946669562e+00,-3.190709464863965561e-01,1.921264128482066402e+00,-1.065407897980648499e+00,-1.446185466090370575e-01,1.345903592777444091e+00,-1.358302895127651677e+00,5.005991778368987788e-01,9.793220455018105675e-01
-1.209791682848306626e+00,1.108263120468995222e-01,2.350241056646288129e+00,-4.418926339856517338e-02,-1.755305508026052452e+00,-4.397586364250290814e+00,-1.275693089020372595e+00,-1.052968975594029244e+00,1.199235748321202388e+00,9.768573167735394858e-01,7.631471235761837502e-01,2.452274902224238495e+00,-1.566423404162563093e+00,2.008281688002025334e+00,-1.216638895174581458e+00
-8.728709516723907047e-01,2.120525473490286750e+00,-1.850420321363519749e+00,4.028462206378884858e+00,-2.786082638111712306e+00,3.915270375772110789e-01,-4.216820637976398167e+00,1.105083455372324996e+00,4.706129053894143599e-01,1.467481633598271218e+00,-2.202150583956865582e-01,-1.117366987365514985e+00,-1.400289031454160726e+00,1.184823504436989250e-01,-4.693156823166090952e+00
-2.255654607732725303e+00,-1.584959721025051005e+00,-1.236497671138717891e+00,3.880344344651689870e+00,-1.399236615595979005e+00,2.391164453034418269e+00,-1.808677923152374190e+00,2.807099039467892965e+00,-1.123110320213967395e+00,8.760156307785255114e-01,-2.731443340253081331e-02,9.856788581177331476e-01,2.915319128400274629e+00,1.788610624818461003e+00,-3.916895523526529921e+00
1.271694360845465832e+00,-2.475041248953641637e-01,-2.280507656705130337e+00,-3.468330025261010086e+00,3.890504084648563676e+00,8.867884537279628887e-01,2.127448045292157808e+00,-9.786071001690661575e-01,-5.288169168979675039e-01,6.749882069196612155e-01,-2.436157460826835930e+00,-2.499803210078755278e+00,-1.112384433610838608e+00,4.083081496374023067e-01,2.461562388195922768e+00
7.129314496813203839e-01,-9.693743006399089257e-01,-4.769505140492388939e+00,7.478357460563426207e-01,2.323481777990199060e+00,4.768295559697772745e+00,-4.432655872545060660e+00,3.219490988517522467e+00,2.003021070918119761e+00,3.121154854599462070e+00,-3.015839637020732766e+00,-2.966665661505561324e+00,-2.526358522670895557e+00,2.629652428423508437e-01,-4.593233470329107226e-01
5.717209654654508144e-01,1.517937952095249621e+00,-8.348696940047435344e-01,-5.458358447057769069e+00,1.888133288867104964e+00,-1.593749944440602251e+00,3.684364294055201050e+00,-4.422193769394120899e+00,1.629137813253332734e+00,-4.456237169144130483e+00,5.458895339406160119e-01,3.165140975894354947e-01,-1.669327311622162968e+00,-1.007971343269916664e+00,7.968354242422809541e+00
4.490815058153927453e-01,1.017920184280111107e-01,1.935188249257247639e+00,1.787136978954479538e+00,1.875571975451104656e+00,2.676900923749286551e-03,3.145179958217892979e-01,3.485530359927789590e+00,4.878239071127702609e+00,-3.608317177918010543e+00,-1.301697616704706739e+00,-3.686784679540847876e+00,-6.462713472235498240e-03,1.513047220361944722e+00,6.140011496081134723e+00
3.213066727918196808e-01,2.078691922667445624e+00,-2.317430657596256438e+00,7.102385455687588722e-01,-1.806156604569607138e+00,-2.874304385351326374e+00,-4.121048198427557097e+00,-1.393609254564345257e+00,3.174656786728833779e+00,2.643502825759131092e+00,8.634118609697107871e-01,4.726956101978352365e-02,-5.483150318318207539e+00,2.408894944264629689e+00,-1.477168675216656624e+00
2.001364201608159199e+00,-8.597142284011255464e-01,-2.956387309824400234e+00,-9.925068794740496969e-01,3.418059029135496196e+00,5.084046129417600035e+00,3.326586082315964976e+00,9.775912949410429098e-01,-2.853410727307070793e+00,7.541814250929637087e-01,-9.596145972060394769e-01,-9.393230561217051910e-01,1.039135485778366119e+00,-2.166742488818832468e-01,-8.458889700314999871e-01
-2.308854123361562927e+00,-1.365123895029326739e+00,4.773326973091204906e+00,-2.974092634723183082e+00,7.917652351916836251e-01,-1.006065352215981790e+01,9.516452755323541179e-01,-1.322492971636741066e+00,4.125704080820625563e+00,-4.021972219498337608e-01,2.454903222696849241e+00,1.010050683483434852e+00,1.256124640355645194e+00,4.388818908001674401e+00,6.497918730565580780e+00
-6.384751105648178715e-02,-1.378459250968413707e+00,3.868093434114434626e-01,1.427763674737441812e+00,-7.123753848052295501e-01,4.487391402656368267e-02,1.278321710913824960e+00,7.497856165867894385e-01,1.938972357155437365e-01,-5.322674997629468496e-01,2.941564907685895847e+00,1.425563281895600110e+00,2.229357692720317807e+00,1.757854759975244763e+00,7.268818352530838078e-01
1.300004101948882829e+00,1.227646270439665788e+00,-2.166220679863219090e+00,-2.450310611706249531e-02,4.184640163709789640e-01,3.726901979667384346e+00,-4.484927665121816731e-01,4.768855109001554071e-01,7.281976431219322476e-01,-7.754799365947155909e-01,2.478719654211345436e-01,1.159038945173520574e+00,-2.329398382083235131e+00,-1.435440385346024028e+00,-4.391102939468333188e-02
1.755767170434433755e+00,6.520591467324288182e-01,-1.695744015514732972e+00,2.707852687032109351e+00,-3.585655046018978442e-01,1.631878235061412052e+00,-1.364536944334600932e+00,1.783086284008245981e+00,1.407962435236606691e+00,2.071751507991960395e+00,1.062876048766452142e+00,4.014667907303144379e-01,-3.014341441985067593e+00,2.393337016831276198e+00,-2.912081468213160385e+00
-1.966268570868410004e+00,1.275380362006199420e+00,3.924438557728818999e+00,-3.006472857301323298e-01,-8.554302997031448808e-01,-5.447262355360537711e+00,2.015322583033200665e+00,-1.830151477142841099e+00,-5.276131314379235437e-01,-2.064963606023317855e-01,-2.153742991535588569e+00,4.340478098154418873e+00,-3.148384428961614301e+00,4.904478123775835030e+00,-4.275392327886880395e+00
-2.249615034454647500e+00,-2.180683588289792363e-01,-9.622928178345027117e-01,1.692680375802284809e+00,8.437725690548666391e-01,-3.247789735928720001e-01,-2.091823940003525006e+00,2.910873590444517767e+00,1.788501266847728699e+00,1.497624933670191893e-01,-1.196878998557165952e-01,-1.240743820731392777e+00,2.199636562006918705e+00,1.424608114557603056e+00,7.415438204964147628e-01
-4.401761028625741368e-01,-8.833964859992691210e-01,1.747998716113777329e+00,2.832344064462396283e+00,-1.532558940159936434e+00,-1.372754719160279357e+00,1.353698413704538250e+00,1.051834899005879009e+00,9.891017881041199722e-01,-1.351830922686420688e+00,2.624156863911307980e+00,1.144824710275285984e+00,1.860815436626578778e+00,3.128572837683518237e+00,4.411769698844602572e-01
-1.812529344220003003e+00,3.811179819794885404e-01,-7.178854156284271149e-01,1.210843310772816706e+00,-3.592554436601172463e-01,-1.160107466504063600e+00,1.855923767498193433e+00,-5.314352610184213122e-01,7.063102874663810260e-01,-2.168130100583315567e+00,-7.197443663855784823e-02,1.672407239620390840e+00,-2.260732118527740142e-01,4.694208282652409636e+00,8.505987745330668981e-02
-1.940234822167020035e+00,-1.519504507067456434e+00,4.855996298112010834e-01,4.734051330391871315e-01,-4.035662862159061781e-01,-2.088964129890714894e+00,4.992609986379558662e-01,1.460547355529473457e-01,-3.110956466407983623e-01,3.952146404887913467e-01,1.277474200631988799e+00,1.399154158144701343e+00,2.518106894882053748e+00,2.667426200826546356e+00,-1.823712657513929525e-01
1.037158902775816793e+00,-1.029314117826296116e+00,1.839655270639059870e+00,-3.317036184024476864e+00,1.809700861115064230e+00,-2.547228709107994593e+00,1.553794743460387817e+00,-1.537621300977636718e+00,3.188773059190402881e-01,2.341865980143567061e-01,-9.832191878254613604e-01,-1.846116185766048856e+00,-1.935485214615574323e-01,-5.214357836597485196e-01,3.708477137800222145e+00
-2.270930392569550982e+00,-1.481964234138567260e+00,-5.677425080711862027e-02,1.859966875061808356e+00,3.086468178720158662e-01,2.207407088708563503e+00,2.060199739147208664e+00,1.810948447618631496e+00,-1.339148666827794099e-02,-3.214849030834812105e+00,-7.244879575099008040e-01,2.087984749683457153e+00,2.521840103297150470e+00,3.077601782761735016e+00,6.217470825324938888e-01
-8.796718468473130326e-01,-4.069259971513706220e-01,-4.497559265965532127e+00,-1.171514867085295508e+00,1.130459841229163764e+00,6.138040964023486756e-01,-5.072426785058503640e+00,9.375245306365451725e-01,2.580319637348188699e+00,2.802803688147370131e+00,4.459627600786932877e-01,-2.133253183653355478e+00,-3.792110395078154839e-01,-1.010308864472025947e+00,2.321969866096948554e+00
5.333243578255624229e-01,1.236843699753707337e+00,4.339768811991367770e+00,4.313443090418719983e+00,-1.147564948102514082e+00,-2.249261207160711429e+00,5.805493240289415491e-01,2.934322386389860426e+00,3.146033307719140915e+00,-1.640200741896678860e+00,4.486953817727924454e-01,7.351650225795685056e-01,-1.883444519535167228e+00,3.828601877288122957e+00,-1.123524630066168539e+00
2.001661334437453199e+00,-1.190918321571443395e+00,-1.942749399934006194e-01,-3.145424958503023838e+00,2.012723844853150368e+00,9.233855022482405361e-02,1.018550545229059523e+00,-5.703639755686893409e-01,3.231523399453001488e+00,-4.026934416698806363e-01,1.711124373773210250e+00,1.873203837116346859e+00,-2.825052512979779440e+00,9.917610673592673898e-01,5.318670008572975227e+00
1.433460502571708650e+00,8.375063759861478552e-01,-7.885600058553237091e-01,-4.325572791910393455e+00,-1.649889483001076851e-02,-4.944680458792394262e-01,2.888595829542626170e+00,-4.510503315157933457e+00,-6.944401236544119893e-01,-1.461916043403889143e+00,2.581949827674889342e+00,3.387450108877612998e+00,-1.932046875479106030e+00,-1.521323346846789493e+00,2.692777755852650223e+00
1.082517686341220697e+00,-2.343297268123247790e+00,2.149465906725563258e+00,2.648796499358447298e-01,1.713280780403952930e+00,-8.496923604170678601e-01,-7.076236657058577739e-01,2.550741763002071671e+00,4.391694484340812998e+00,-6.971328996143844048e-01,-9.958802140490183863e-01,-3.260055367008973803e+00,-3.368966221035716302e-01,1.664150203980627296e+00,5.977325855598738080e+00
7.545078713409302251e-01,-2.290500526407501791e-02,-1.146105385181850567e+00,5.308978273223711852e+00,-2.624337367645420915e+00,6.267527968972788521e+00,-1.689169942041547356e+00,2.969809571161154516e+00,-5.590921346023902672e-01,-1.267715307145234505e+00,1.799112533735871544e-01,1.308971554790290259e-01,5.298632946715785552e-01,-1.477577434598572159e+00,-3.459509727847232430e+00
2.111985253688176023e+00,4.718769524801684767e-01,-3.724659965952022311e+00,-8.681664574202414553e-01,-6.448273019357604330e-01,1.138105088084217842e+00,-6.045360379030974007e-01,-2.994334807582265334e+00,6.081906419149483156e-01,1.101571456431291951e+00,-6.505657157369661991e-01,-9.021976899856030130e-01,-4.909632177151776133e+00,1.408450238040130920e+00,9.089979878014128878e-02
3.144628398508617195e+00,-1.114379679461101391e+00,-1.973497180282429042e+00,1.326950671767041477e-02,2.407570504153081714e+00,4.502909969946147228e+00,3.721255297678597085e+00,-3.553838405809917056e-03,-1.792980878430350034e+00,-9.651808567971895680e-01,-2.746535989933065913e+00,-4.623331413926923261e+00,-1.011559925679707955e-02,2.629900292490321978e-01,1.645668253134030534e+00
-1.458236905624960000e-01,-2.200484657686479828e+00,-2.389286829714037719e+00,-2.085077310854978716e+00,4.192102596583066054e-01,3.699821967592747729e+00,6.574144268678107084e-01,-1.379592526004561392e+00,-8.516656817520171785e-01,-1.260569160143466760e+00,-6.669800755278747495e-01,1.350960542409203713e+00,3.992013791506995868e-01,-9.817617466591879172e-01,2.410414295332536483e+00
9.182772161187974236e-01,-7.683815793503800951e-02,-9.900244266958938555e-01,3.914064302674802320e+00,-2.851011302482857168e+00,3.290288573283434825e+00,5.259780704113490302e-01,1.385429858855535823e-02,-8.655365263974583723e-01,-2.015528562931256928e-02,-1.415793981078843355e-01,3.995420193123513819e+00,-3.714295680515684595e+00,3.934098566883355907e+00,-5.952092770597376514e+00
6.286571983381273876e-01,1.995794532789372022e+00,1.163463601237103129e+00,4.917162729951161992e+00,-1.909397003488858990e+00,6.999477810522067855e-01,-1.390829080885935543e-01,1.232284352081631784e+00,-3.107877099500282458e-01,-6.712860563475846476e-01,-3.556427658814381054e+00,-2.018885260489224009e+00,-2.992674468651506103e+00,2.575245272985173806e+00,-5.270904477855010484e+00
3.738950417453923425e-02,-2.009744502147154055e+00,-2.668619119069637335e+00,-2.380115422197835340e+00,4.325773529138626117e+00,1.374251821011131192e+00,-2.395106943299048774e-01,1.953362402391501718e+00,2.501754306018893814e+00,1.168899573313758822e+00,-9.976554556911030325e-01,-1.054179324203629697e+00,-3.139895931690526165e-01,2.192898569788021668e+00,4.257932098039151292e+00
3.673923674963274877e+00,-3.124255451415373308e+00,-2.298417347157075130e-01,-1.106676967681296642e+00,3.395431138137161575e-02,5.648894768050381821e+00,-5.444586645357258892e-01,2.465880345731285006e-01,-1.810118802234477853e+00,1.897804106706463712e+00,-2.172950196835952696e-01,-4.235765171288874420e-01,-4.122731922537288818e-01,-4.540569652632069797e+00,7.861284154418426984e-02
-4.146723737258867004e+00,1.589533957764473149e+00,-4.796289544798613136e-01,5.873613738423145714e-01,-5.627796613135911397e-01,-5.102475661574439769e+00,-4.302186966643545496e+00,1.485224306576800046e-01,3.123401584283647558e+00,9.619503694143460848e-02,-2.489736449836685850e+00,-2.183762997322321375e+00,-6.732417886092321169e-01,2.380913012134276752e+00,8.104162990918774012e-01
7.002703693746770153e-01,-1.318502025725343252e-02,2.488637654463509152e-01,7.093317869014528765e-02,3.870869110576593553e-01,-4.456791483436910895e+00,-1.443365708439519279e+00,-1.635157839084833142e-01,2.759644269298469510e+00,3.022225100766259054e+00,2.872777703655016168e-01,-1.366927932114418542e+00,-3.092887969156519645e+00,4.159506244375196005e+00,2.035828969113485654e-01
3.783802736467734018e-01,-5.092974824075594320e+00,-3.594558872768952029e-01,-2.397882351072209595e+00,2.874526367746474520e+00,5.364575666209116633e+00,4.324212547011804020e+00,1.330474899102995101e+00,-2.110488028930877391e+00,-1.856010711456527407e+00,1.473529759659349514e+00,2.193955630406269286e+00,5.631904868863380820e+00,-1.085867888148906779e+00,4.574377329183492158e+00
